"Indicator","PUBLISH STATES","Year","WHO region","Country","Sex","Cause","Display Value","Numeric","Low","High","Comments"
"Ambient air pollution attributable YLLs","Published","2016","Africa","Uganda","Female","Lower respiratory infections","279 320","279319.88890","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Uganda","Female","Chronic obstructive pulmonary disease","10 861","10860.71686","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Uganda","Female","Ischaemic heart disease","26 497","26496.69177","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Uganda","Female","Trachea, bronchus, lung cancers","1451","1450.74508","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Uganda","Female","Stroke","27 097","27097.15527","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Uganda","Female","Total","345225 [279884-416448]","345225.00000","279884.00000","416448.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Uganda","Male","Lower respiratory infections","309 854","309853.91990","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Uganda","Male","Chronic obstructive pulmonary disease","10 615","10615.48065","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Uganda","Male","Ischaemic heart disease","34 577","34577.39648","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Uganda","Male","Trachea, bronchus, lung cancers","1562","1562.29674","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Uganda","Male","Stroke","22 715","22715.32166","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Uganda","Male","Total","379324 [306815-457593]","379324.00000","306815.00000","457593.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Ukraine","Both sexes","Lower respiratory infections","36 323","36323.39510","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Ukraine","Both sexes","Chronic obstructive pulmonary disease","40 876","40876.45468","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Ukraine","Both sexes","Ischaemic heart disease","795 373","795372.61770","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Ukraine","Both sexes","Trachea, bronchus, lung cancers","52 498","52497.55495","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Ukraine","Both sexes","Stroke","174 993","174992.64760","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Ukraine","Both sexes","Total","1100063 [923647-1264505]","1100063.00000","923647.00000","1264505.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Ukraine","Female","Lower respiratory infections","10 097","10097.13004","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Ukraine","Female","Chronic obstructive pulmonary disease","9679","9679.24556","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Ukraine","Female","Ischaemic heart disease","349 087","349087.04610","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Ukraine","Female","Trachea, bronchus, lung cancers","8447","8447.45351","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Ukraine","Female","Stroke","84 490","84489.52783","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Ukraine","Female","Total","461800 [371900-549881]","461800.00000","371900.00000","549881.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Ukraine","Male","Lower respiratory infections","26 226","26226.26525","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Ukraine","Male","Chronic obstructive pulmonary disease","31 197","31197.20863","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Ukraine","Male","Ischaemic heart disease","446 286","446285.57910","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Ukraine","Male","Trachea, bronchus, lung cancers","44 050","44050.10197","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Ukraine","Male","Stroke","90 503","90503.12054","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Ukraine","Male","Total","638262 [546422-726755]","638262.00000","546422.00000","726755.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Uruguay","Both sexes","Lower respiratory infections","1669","1668.85515","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Uruguay","Both sexes","Chronic obstructive pulmonary disease","2999","2999.47240","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Uruguay","Both sexes","Ischaemic heart disease","7663","7663.15572","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Uruguay","Both sexes","Trachea, bronchus, lung cancers","1750","1749.98635","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Uruguay","Both sexes","Stroke","3478","3477.77150","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Uruguay","Both sexes","Total","17559 [13682-22211]","17559.00000","13682.00000","22211.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Uruguay","Female","Lower respiratory infections","798","798.35307","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Uruguay","Female","Chronic obstructive pulmonary disease","1063","1063.03645","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Uruguay","Female","Ischaemic heart disease","2834","2834.24925","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Uruguay","Female","Trachea, bronchus, lung cancers","441","441.22976","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Uruguay","Female","Stroke","1822","1821.65445","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Uruguay","Female","Total","6959 [5293-9057]","6959.00000","5293.00000","9057.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Uruguay","Male","Lower respiratory infections","871","870.50210","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Uruguay","Male","Chronic obstructive pulmonary disease","1936","1936.43598","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Uruguay","Male","Ischaemic heart disease","4829","4828.90643","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Uruguay","Male","Trachea, bronchus, lung cancers","1309","1308.75661","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Uruguay","Male","Stroke","1656","1656.11715","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Uruguay","Male","Total","10601 [8254-13274]","10601.00000","8254.00000","13274.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","United States of America","Both sexes","Lower respiratory infections","77 711","77710.99390","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","United States of America","Both sexes","Chronic obstructive pulmonary disease","261 028","261028.45550","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","United States of America","Both sexes","Ischaemic heart disease","897 075","897074.69580","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","United States of America","Both sexes","Trachea, bronchus, lung cancers","124 225","124224.83450","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","United States of America","Both sexes","Stroke","167 278","167278.10720","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","United States of America","Both sexes","Total","1527317 [1158946-1926232]","1527317.00000","1158946.00000","1926232.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","United States of America","Female","Lower respiratory infections","36 811","36810.60503","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","United States of America","Female","Chronic obstructive pulmonary disease","130 705","130705.43300","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","United States of America","Female","Ischaemic heart disease","309 841","309841.43690","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","United States of America","Female","Trachea, bronchus, lung cancers","55 418","55417.59409","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","United States of America","Female","Stroke","83 553","83552.98657","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","United States of America","Female","Total","616328 [455736-800950]","616328.00000","455736.00000","800950.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","United States of America","Male","Lower respiratory infections","40 900","40900.38962","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","United States of America","Male","Chronic obstructive pulmonary disease","130 323","130323.02490","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","United States of America","Male","Ischaemic heart disease","587 233","587233.26420","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","United States of America","Male","Trachea, bronchus, lung cancers","68 807","68807.24232","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","United States of America","Male","Stroke","83 725","83725.12097","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","United States of America","Male","Total","910989 [706665-1131709]","910989.00000","706665.00000","1131709.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Uzbekistan","Both sexes","Lower respiratory infections","66 863","66863.33594","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Uzbekistan","Both sexes","Chronic obstructive pulmonary disease","8751","8751.24719","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Uzbekistan","Both sexes","Ischaemic heart disease","256 603","256603.15770","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Uzbekistan","Both sexes","Trachea, bronchus, lung cancers","6538","6537.82772","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Uzbekistan","Both sexes","Stroke","58 246","58245.52026","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Uzbekistan","Both sexes","Total","397001 [347979-447541]","397001.00000","347979.00000","447541.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Uzbekistan","Female","Lower respiratory infections","30 100","30100.23999","","",""
