"Indicator","PUBLISH STATES","Year","WHO region","Country","Sex","Cause","Display Value","Numeric","Low","High","Comments"
"Ambient air pollution attributable deaths","Published","2016","Europe","Israel","Male","Total","1053 [859–1282]","1053.06711","859.40759","1281.68384",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Italy","Both sexes","Chronic obstructive pulmonary disease","4907 [2202–8257]","4906.58889","2201.89575","8257.29590",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Italy","Male","Chronic obstructive pulmonary disease","2700 [1212–4544]","2699.91574","1211.62231","4543.68701",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Kazakhstan","Female","Chronic obstructive pulmonary disease","285 [108–511]","284.74639","108.17256","510.68295",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Kenya","Both sexes","Total","7135 [5524–8796]","7134.56947","5523.60498","8795.86328",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Kenya","Male","Chronic obstructive pulmonary disease","253 [138–391]","252.56516","138.16022","391.17227",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Kyrgyzstan","Female","Total","1324 [1048–1629]","1323.79140","1048.11707","1628.60181",""
"Ambient air pollution attributable deaths","Published","2016","Western Pacific","Republic of Korea","Both sexes","Total","15825 [13228–19012]","15825.20807","13228.37793","19011.96094",""
"Ambient air pollution attributable deaths","Published","2016","Western Pacific","Republic of Korea","Male","Total","8887 [7426–10586]","8887.39382","7426.10010","10585.57617",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Kuwait","Both sexes","Chronic obstructive pulmonary disease","71 [44–100]","70.72565","43.53150","99.78339",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Kuwait","Male","Chronic obstructive pulmonary disease","43 [27–61]","43.38875","26.70569","61.21509",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Libya","Female","Chronic obstructive pulmonary disease","85 [50–122]","84.58236","50.12577","121.82215",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Saint Lucia","Both sexes","Total","61 [51–74]","60.95218","51.02245","73.77698",""
"Ambient air pollution attributable deaths","Published","2016","South-East Asia","Sri Lanka","Female","Total","2369 [1907–2895]","2369.19292","1906.60559","2894.93945",""
"Ambient air pollution attributable deaths","Published","2016","South-East Asia","Sri Lanka","Both sexes","Chronic obstructive pulmonary disease","665 [294–1153]","665.06070","293.79050","1152.93018",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Latvia","Male","Total","754 [608–908]","753.68115","607.65479","907.74078",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Latvia","Female","Chronic obstructive pulmonary disease","11 [5–19]","11.11438","4.50652","19.43464",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Morocco","Both sexes","Chronic obstructive pulmonary disease","1085 [604–1650]","1084.69538","603.57623","1650.08618",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Morocco","Male","Chronic obstructive pulmonary disease","622 [346–947]","622.18854","346.21536","946.50055",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Mexico","Both sexes","Total","28739 [23794–34257]","28739.32650","23794.22266","34256.71484",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Mexico","Male","Total","15940 [13381–18786]","15940.27312","13381.38574","18786.21680",""
"Ambient air pollution attributable deaths","Published","2016","South-East Asia","Myanmar","Male","Total","13887 [11929–16099]","13886.51046","11928.53418","16099.29199",""
"Ambient air pollution attributable deaths","Published","2016","South-East Asia","Myanmar","Female","Chronic obstructive pulmonary disease","1933 [1088–2906]","1933.37638","1088.11743","2906.01343",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Montenegro","Male","Chronic obstructive pulmonary disease","21 [11–33]","20.63110","10.58016","33.31920",""
"Ambient air pollution attributable deaths","Published","2016","Western Pacific","Mongolia","Female","Total","587 [511–664]","587.02082","510.99597","664.47913",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Malawi","Both sexes","Total","3139 [2369–3972]","3139.40707","2369.14209","3972.09546",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Malawi","Male","Total","1642 [1236–2092]","1641.99547","1235.93665","2092.15064",""
"Ambient air pollution attributable deaths","Published","2016","Western Pacific","Malaysia","Both sexes","Chronic obstructive pulmonary disease","757 [334–1281]","756.82598","334.47015","1281.18628",""
"Ambient air pollution attributable deaths","Published","2016","Western Pacific","Malaysia","Male","Chronic obstructive pulmonary disease","542 [239–917]","541.54686","239.33014","916.75293",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Nicaragua","Female","Chronic obstructive pulmonary disease","66 [31–109]","65.66614","30.58280","109.45930",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Netherlands","Female","Total","2580 [1898–3499]","2580.43416","1897.90125","3498.83423",""
"Ambient air pollution attributable deaths","Published","2016","Western Pacific","New Zealand","Both sexes","Total","634 [412–953]","633.84885","411.91150","952.50342",""
"Ambient air pollution attributable deaths","Published","2016","Western Pacific","New Zealand","Male","Total","330 [219–466]","330.09533","219.46706","466.16357",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Oman","Both sexes","Chronic obstructive pulmonary disease","31 [18–46]","30.94207","17.75089","45.74390",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Oman","Male","Chronic obstructive pulmonary disease","20 [12–30]","20.29506","11.64289","30.00365",""
"Ambient air pollution attributable deaths","Published","2016","Western Pacific","Philippines","Female","Chronic obstructive pulmonary disease","1372 [650–2277]","1371.50572","650.22778","2277.45923",""
"Ambient air pollution attributable deaths","Published","2016","Western Pacific","Papua New Guinea","Female","Total","814 [652–1027]","813.72245","651.65094","1026.88159",""
"Ambient air pollution attributable deaths","Published","2016","Western Pacific","Papua New Guinea","Both sexes","Chronic obstructive pulmonary disease","189 [71–341]","188.93446","70.87244","340.79477",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Paraguay","Male","Total","739 [608–895]","738.91472","607.94269","895.31067",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Paraguay","Female","Chronic obstructive pulmonary disease","41 [15–73]","40.64563","15.36075","73.06186",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Qatar","Both sexes","Chronic obstructive pulmonary disease","15 [10–20]","14.67539","9.71907","20.12728",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Qatar","Male","Chronic obstructive pulmonary disease","12 [8–16]","11.50806","7.62144","15.78328",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Romania","Female","Total","7983 [5818–10797]","7982.66936","5817.72315","10796.62012",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Sudan","Both sexes","Total","22083 [19883–24382]","22083.05514","19882.56055","24381.88672",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Sudan","Male","Total","11339 [10198–12513]","11339.42517","10198.05664","12513.06250",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Senegal","Female","Total","2597 [2240–2995]","2596.74522","2239.84668","2994.89844",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Senegal","Both sexes","Chronic obstructive pulmonary disease","438 [249–653]","438.26245","248.54837","652.55023",""
"Ambient air pollution attributable deaths","Published","2016","Americas","El Salvador","Male","Total","1007 [850–1166]","1007.32501","849.62543","1166.33618",""
"Ambient air pollution attributable deaths","Published","2016","Americas","El Salvador","Female","Chronic obstructive pulmonary disease","97 [51–152]","96.61317","51.37980","152.19818",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Somalia","Female","Total","3834 [2925–4782]","3833.99758","2925.05347","4781.94727",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Suriname","Both sexes","Total","217 [188–248]","216.54719","187.77510","248.03777",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Suriname","Male","Total","129 [113–146]","128.83623","112.85015","146.18983",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Slovakia","Both sexes","Chronic obstructive pulmonary disease","189 [89–314]","189.36376","88.84756","314.35413",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Slovakia","Male","Chronic obstructive pulmonary disease","125 [59–208]","125.01334","58.65500","207.52895",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Seychelles","Female","Chronic obstructive pulmonary disease","1 [1–2]","1.23762","0.60146","2.02794",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Syrian Arab Republic","Both sexes","Total","7874 [6788–9003]","7873.96049","6788.03857","9003.41895",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Syrian Arab Republic","Male","Chronic obstructive pulmonary disease","210 [121–307]","209.77213","121.48907","306.92923",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Chad","Female","Total","5706 [4761–6706]","5705.71310","4761.45361","6706.15186",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Turkmenistan","Both sexes","Total","2844 [2408–3262]","2844.49407","2407.82935","3261.59570",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Turkmenistan","Male","Total","1599 [1377–1823]","1599.00026","1377.34094","1822.72034",""
"Ambient air pollution attributable deaths","Published","2016","South-East Asia","Timor-Leste","Both sexes","Chronic obstructive pulmonary disease","26 [13–43]","26.06232","12.66708","42.70759",""
"Ambient air pollution attributable deaths","Published","2016","South-East Asia","Timor-Leste","Male","Chronic obstructive pulmonary disease","15 [7–25]","15.06152","7.32036","24.68089",""
