"Indicator","PUBLISH STATES","Year","WHO region","Country","Sex","Cause","Display Value","Numeric","Low","High","Comments"
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Americas","Saint Vincent and the Grenadines","Both sexes","Ischaemic heart disease","426 [347–501]","426.01431","347.37058","500.59235",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Viet Nam","Male","Lower respiratory infections","220 [149–297]","219.92230","148.78902","297.36041",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Yemen","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Yemen","Both sexes","Ischaemic heart disease","1844 [1594–2114]","1844.30310","1593.84644","2113.86108",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Africa","Zambia","Male","Lower respiratory infections","803 [481–1153]","803.03577","480.82062","1152.60315",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Albania","Female","Chronic obstructive pulmonary disease","681 [327–1123]","680.74374","327.00156","1123.09009",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Argentina","Female","Total","119923 [92303–153869]","119922.81860","92302.75000","153869.15630",""
"Ambient air pollution attributable DALYs","Published","2016","Western Pacific","Australia","Both sexes","Total","69729 [52280–89798]","69728.89683","52279.94141","89798.22656",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Bulgaria","Both sexes","Chronic obstructive pulmonary disease","13924 [6874–22778]","13923.82836","6874.40967","22778.13281",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Belize","Female","Chronic obstructive pulmonary disease","61 [31–98]","60.85068","31.11956","98.18394",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Belize","Male","Chronic obstructive pulmonary disease","136 [70–219]","135.92437","69.51289","219.31703",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Barbados","Female","Chronic obstructive pulmonary disease","75 [39–119]","74.88212","38.78871","119.13741",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Congo","Female","Total","36649 [30032–43654]","36649.47341","30031.81250","43654.41797",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Colombia","Male","Total","182289 [155251–213114]","182288.58550","155250.78130","213113.50000",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Colombia","Both sexes","Chronic obstructive pulmonary disease","30239 [13434–50958]","30239.31459","13433.82813","50958.36719",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Costa Rica","Male","Total","14023 [11876–16441]","14023.01234","11876.40820","16441.17578",""
"Ambient air pollution attributable DALYs","Published","2016","Eastern Mediterranean","Djibouti","Female","Chronic obstructive pulmonary disease","311 [179–458]","310.77795","178.87311","458.04901",""
"Ambient air pollution attributable DALYs","Published","2016","Eastern Mediterranean","Egypt","Male","Chronic obstructive pulmonary disease","108341 [70760–149792]","108341.24370","70759.67188","149792.21880",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Estonia","Female","Total","4294 [2893–6050]","4294.08829","2892.59351","6049.60010",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Estonia","Female","Chronic obstructive pulmonary disease","120 [26–256]","120.34123","25.52080","256.09091",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Greece","Both sexes","Chronic obstructive pulmonary disease","18774 [8272–31719]","18773.87585","8271.62207","31719.25781",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Guyana","Male","Total","5821 [5008–6678]","5820.70224","5007.83398","6677.52441",""
"Ambient air pollution attributable DALYs","Published","2016","South-East Asia","Indonesia","Female","Chronic obstructive pulmonary disease","100485 [44389–170103]","100484.91020","44389.16406","170103.14060",""
"Ambient air pollution attributable DALYs","Published","2016","Eastern Mediterranean","Jordan","Female","Total","26891 [23661–30176]","26891.26481","23660.80078","30175.97852",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Kenya","Both sexes","Total","360194 [258345–467295]","360194.30750","258345.14060","467294.65630",""
"Ambient air pollution attributable DALYs","Published","2016","Western Pacific","Cambodia","Both sexes","Chronic obstructive pulmonary disease","15598 [8374–24434]","15598.07590","8373.60547","24434.48438",""
"Ambient air pollution attributable DALYs","Published","2016","Western Pacific","Republic of Korea","Male","Total","208453 [174630–245274]","208453.18670","174629.51560","245274.09380",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Republic of Moldova","Female","Total","31217 [25590–36695]","31216.69424","25589.92578","36695.39844",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Mexico","Both sexes","Total","681512 [583750–795085]","681512.36060","583750.06250","795084.50000",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Malawi","Both sexes","Chronic obstructive pulmonary disease","6495 [3347–10403]","6495.44289","3346.96851","10403.36523",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Namibia","Male","Chronic obstructive pulmonary disease","1522 [795–2418]","1522.45005","794.86963","2417.79395",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Nicaragua","Female","Chronic obstructive pulmonary disease","1345 [626–2242]","1345.03676","626.42621","2242.05054",""
"Ambient air pollution attributable DALYs","Published","2016","Western Pacific","New Zealand","Both sexes","Total","11241 [7763–15257]","11241.07568","7762.85254","15257.29297",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Poland","Both sexes","Chronic obstructive pulmonary disease","57253 [29362–92511]","57252.59850","29361.53516","92511.36719",""
"Ambient air pollution attributable DALYs","Published","2016","South-East Asia","Democratic People's Republic of Korea","Both sexes","Total","549893 [464899–637868]","549892.56570","464899.00000","637868.18750",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Russian Federation","Male","Total","1539139 [1308186–1776609]","1539139.49600","1308186.37500","1776609.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","El Salvador","Male","Chronic obstructive pulmonary disease","1857 [987–2925]","1856.54689","987.32910","2924.68481",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Suriname","Female","Total","2083 [1807–2372]","2083.08318","1806.59448","2371.75586",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Sweden","Both sexes","Total","29293 [19924–40467]","29292.73215","19924.22852","40467.44531",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Turkey","Male","Chronic obstructive pulmonary disease","108566 [63094–158126]","108566.23140","63093.76172","158126.37500",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Uganda","Female","Chronic obstructive pulmonary disease","13444 [7917–19425]","13444.13019","7917.06641","19424.69922",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Eastern Mediterranean","Afghanistan","Both sexes","Chronic obstructive pulmonary disease","106 [64–152]","106.44771","64.27425","152.06339",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Western Pacific","Australia","Female","Chronic obstructive pulmonary disease","51 [15–100]","50.55584","15.33573","99.54100",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Africa","Burkina Faso","Male","Chronic obstructive pulmonary disease","55 [31–82]","55.45598","31.48901","82.46687",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Eastern Mediterranean","Bahrain","Female","Total","401 [364–441]","400.79541","364.10309","441.45648",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Western Pacific","Brunei Darussalam","Male","Total","311 [227–399]","310.89468","227.28316","398.75534",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Americas","Chile","Both sexes","Chronic obstructive pulmonary disease","80 [41–129]","79.87844","40.97071","129.21638",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Africa","Côte d'Ivoire","Male","Chronic obstructive pulmonary disease","115 [61–181]","115.22858","61.42358","181.04370",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Africa","Cameroon","Male","Total","3345 [2831–3894]","3345.09180","2830.69287","3893.94849",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Africa","Comoros","Female","Chronic obstructive pulmonary disease","43 [21–71]","43.19177","20.94903","70.81606",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Europe","Denmark","Female","Total","468 [329–626]","468.07956","328.61606","625.90637",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Africa","Eritrea","Both sexes","Chronic obstructive pulmonary disease","105 [61–153]","105.26407","61.20850","153.28935",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Africa","Ethiopia","Male","Total","1639 [1264–2009]","1639.39185","1264.14063","2008.83472",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Africa","Ghana","Male","Chronic obstructive pulmonary disease","75 [41–114]","74.58265","41.39817","113.62995",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Africa","Guinea-Bissau","Female","Total","1754 [1266–2264]","1753.53845","1266.38403","2264.12598",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Americas","Grenada","Female","Total","799 [676–938]","799.19421","675.67419","937.68909",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Americas","Honduras","Both sexes","Total","531 [458–614]","530.65198","457.70874","613.68878",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Europe","Italy","Both sexes","Chronic obstructive pulmonary disease","119 [54–201]","119.23286","53.50730","200.65694",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Eastern Mediterranean","Jordan","Male","Chronic obstructive pulmonary disease","65 [36–99]","64.93604","36.26873","98.65888",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Africa","Kenya","Female","Chronic obstructive pulmonary disease","30 [16–46]","29.94295","16.37963","46.37557",""
